Date,Ticker,Open,High,Low,Close,Volume,return_1,return_5,return_10,return_20,ma_dist_5,ma_dist_10,ma_dist_20,ma_dist_50,volatility_5,volatility_10,volatility_20,volume_change,volume_ratio_20,intraday_return,range_pct,close_position,target
1980-05-28,TYL,0.0,1.9791669845581057,1.9583330154418943,1.9583330154418943,27600,-0.010526635336362555,0.0,0.032967038494913004,0.08045959472656228,-0.012605233950407212,0.005347463200940082,0.03183301745461468,0.007718529520579325,0.010527156469439554,0.011434681653036682,0.014237290828368169,-0.303030303030303,0.7944732297063903,inf,0.010638624254368827,0.0,0
1980-05-29,TYL,0.0,1.9583330154418943,1.9375,1.9375,16800,-0.010638137271659742,-0.021052788816305346,0.02197819334230422,0.05681836506555138,-0.018987341772151944,-0.007470634850804438,0.018062422880787837,-0.0012886597938144056,0.00941567686060824,0.012242869005832083,0.014479964571752067,-0.3913043478260869,0.6436781609195402,inf,0.010752524099042223,0.0,1
1980-05-30,TYL,0.0,1.9583330154418943,1.8958330154418943,1.9583330154418943,21600,0.01075252409904226,-0.020833492279052845,0.044444274902343706,0.09302288445354967,-0.0042374175843519985,-0.0010628290146095594,0.02452303705129324,0.01096994362505924,0.009504380654457727,0.01154231197185824,0.013248384037036647,0.2857142857142858,0.8275862068965517,inf,0.03191489879768839,1.0,0
1980-06-02,TYL,0.0,1.9791669845581057,1.8958330154418943,1.8958330154418943,49200,-0.031914898797688385,-0.052083492279052845,0.0,0.034090915002114475,-0.025696031178903383,-0.03294380773185744,-0.009793378470626592,-0.019819194983620208,0.015085444639193894,0.015948411643698215,0.014799312586450073,1.2777777777777777,1.9114219114219113,inf,0.043956386684608564,0.0,0
1980-06-03,TYL,0.0,1.9166669845581057,1.875,1.8958330154418943,17400,0.0,-0.04210557763261069,-0.021505540417086855,0.034090915002114475,-0.017278652944696368,-0.03088403431872462,-0.011406968903921183,-0.01876227907633308,0.015810123940520875,0.013995572704154158,0.014799312586450073,-0.6463414634146342,0.6728538283062645,inf,0.021978193342304282,0.49998855599550596,1
1980-06-04,TYL,0.0,1.9583330154418943,1.8541669845581057,1.9583330154418943,22200,0.032967038494913004,0.0,0.0,0.08045959472656228,0.015118759533448625,0.0010648490279248108,0.01731590257698657,0.014023587895831347,0.024155232221386342,0.01756661717281144,0.01599813446198299,0.27586206896551735,0.8757396449704142,inf,0.05319117334100796,1.0,0
1980-06-05,TYL,0.0,1.9791669845581057,1.9166669845581057,1.9375,15600,-0.010638137271659742,0.0,-0.021052788816305346,0.03333333333333344,0.0043197868224948,-0.007470586361592527,0.004862286330572655,0.0023712237690876273,0.024155232221386342,0.017441652079993174,0.014592652938795166,-0.29729729729729726,0.6692406692406693,inf,0.03225806451612903,0.33332824707030895,1
1980-06-06,TYL,0.0,1.9583330154418943,1.9375,1.9583330154418943,16200,0.01075252409904226,0.0,-0.020833492279052845,0.056179422754965014,0.015118759533448625,0.005347512421430375,0.01293093667727073,0.012712642994066728,0.024155232221386342,0.01745983717475598,0.014396744470042973,0.03846153846153855,0.7003891050583657,inf,0.010638137271659784,1.0,0
1980-06-09,TYL,0.0,1.9583330154418943,1.9166669845581057,1.9166669845581057,23400,-0.021276274543319595,0.010989348189695436,-0.041666507720947155,0.022222391764322946,-0.008620460024896729,-0.011815023735859072,-0.009687615203145383,-0.00968764936141557,0.02085917009192883,0.018461242586837356,0.015210789612037994,0.4444444444444444,0.9911054637865311,inf,0.021738795116458307,0.0,1
1980-06-10,TYL,0.0,1.9583330154418943,1.9166669845581057,1.9375,72000,0.010869397558229243,0.02197819334230422,-0.021052788816305346,0.03333333333333344,-0.0021458900728639945,0.0010765084780154685,-0.0005372881493095342,0.0008609819576867601,0.021116397653828962,0.01887376521116293,0.01535875851754926,2.076923076923077,2.816901408450704,inf,0.021505048198084447,0.5,0
